month,state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,total_bio_updates,total_demo_updates,total_enrolments,norm_bio,norm_demo,norm_enrol,stress_score_raw,stress_score,risk_category,z_score,is_anomaly
2025-04-01,Karnataka,Yadgir,536.0,89.0,21.0,374.0,866.0,3760.0,3814.0,7574.0,1240.0,646.0,0.0850839156125727,0.0092779648335203,0.0465518483822151,0.0507825102097497,5.078251020974976,Green,-0.47156444707690615,False
2025-04-01,Kerala,Alappuzha,0.0,0.0,0.0,0.0,0.0,3782.0,5753.0,9535.0,0.0,0.0,0.1071131681233009,0.0,0.0,0.0428452672493203,4.284526724932036,Green,-1.398479678377442,False
2025-04-01,Kerala,Ernakulam,0.0,0.0,0.0,0.0,0.0,6706.0,9970.0,16676.0,0.0,0.0,0.1873328989642544,0.0,0.0,0.0749331595857017,7.493315958570178,Green,-1.4465319704532305,False
2025-04-01,Kerala,Idukki,0.0,0.0,0.0,0.0,0.0,2043.0,3003.0,5046.0,0.0,0.0,0.0566851647981307,0.0,0.0,0.0226740659192522,2.2674065919252286,Green,-1.4578892613610555,False
2025-04-01,Kerala,Kannur,0.0,0.0,0.0,0.0,0.0,5967.0,7398.0,13365.0,0.0,0.0,0.1501381743018265,0.0,0.0,0.0600552697207306,6.005526972073064,Green,-1.166559776822943,False
2025-04-01,Kerala,Kasaragod,0.0,0.0,0.0,0.0,0.0,5982.0,3851.0,9833.0,0.0,0.0,0.1104608056797501,0.0,0.0,0.0441843222719,4.418432227190007,Green,-0.6944540734561304,False
2025-04-01,Kerala,Kasargod,0.0,0.0,0.0,0.0,0.0,13.0,47.0,60.0,0.0,0.0,0.0006740209845199,0.0,0.0,0.0002696083938079,0.0269608393807993,Green,-0.9964047024606473,False
2025-04-01,Kerala,Kollam,0.0,0.0,0.0,0.0,0.0,6100.0,8828.0,14928.0,0.0,0.0,0.1676964209485721,0.0,0.0,0.0670785683794288,6.707856837942887,Green,-1.3123356314915628,False
2025-04-01,Kerala,Kottayam,0.0,0.0,0.0,0.0,0.0,3014.0,5071.0,8085.0,0.0,0.0,0.0908243276640679,0.0,0.0,0.0363297310656271,3.6329731065627175,Green,-1.2978656634335082,False
2025-04-01,Kerala,Kozhikode,0.0,0.0,0.0,0.0,0.0,6503.0,7656.0,14159.0,0.0,0.0,0.159057718663641,0.0,0.0,0.0636230874654564,6.362308746545642,Green,-1.2904502300439862,False
2025-04-01,Kerala,Malappuram,0.0,0.0,0.0,0.0,0.0,12171.0,13850.0,26021.0,0.0,0.0,0.292311667303242,0.0,0.0,0.1169246669212968,11.692466692129685,Green,-1.0262871292543163,False
2025-04-01,Kerala,Palakkad,0.0,0.0,0.0,0.0,0.0,7877.0,10415.0,18292.0,0.0,0.0,0.2054865308139926,0.0,0.0,0.082194612325597,8.219461232559707,Green,-1.4449491305275584,False
2025-04-01,Kerala,Pathanamthitta,0.0,0.0,0.0,0.0,0.0,2137.0,4034.0,6171.0,0.0,0.0,0.0693230582578804,0.0,0.0,0.0277292233031521,2.7729223303152173,Green,-1.4886780258175,False
2025-04-01,Kerala,Thiruvananthapuram,0.0,0.0,0.0,0.0,0.0,7483.0,11402.0,18885.0,0.0,0.0,0.2121481048776652,0.0,0.0,0.084859241951066,8.485924195106609,Green,-1.2655960422142534,False
2025-04-01,Kerala,Thrissur,0.0,0.0,0.0,0.0,0.0,7513.0,8428.0,15941.0,0.0,0.0,0.1790761419038846,0.0,0.0,0.0716304567615538,7.1630456761553845,Green,-1.4594007687395023,False
2025-04-01,Kerala,Wayanad,0.0,0.0,0.0,0.0,0.0,1218.0,2103.0,3321.0,0.0,0.0,0.0373070614931811,0.0,0.0,0.0149228245972724,1.4922824597272462,Green,-1.9024802212766265,False
2025-04-01,Ladakh,Kargil,0.0,0.0,0.0,0.0,0.0,313.0,264.0,577.0,0.0,0.0,0.0064818351344671,0.0,0.0,0.0025927340537868,0.2592734053786874,Green,-0.2986808298705933,False
2025-04-01,Ladakh,Leh,0.0,0.0,0.0,0.0,0.0,125.0,301.0,426.0,0.0,0.0,0.0047855489900918,0.0,0.0,0.0019142195960367,0.1914219596036756,Green,-0.30022604894616733,False
2025-04-01,Lakshadweep,Lakshadweep,0.0,0.0,0.0,0.0,0.0,386.0,320.0,706.0,0.0,0.0,0.0079309802511851,0.0,0.0,0.003172392100474,0.3172392100474061,Green,-0.021365603301040377,False
2025-04-01,Madhya Pradesh,Agar Malwa,0.0,0.0,0.0,0.0,0.0,1006.0,1142.0,2148.0,0.0,0.0,0.0241299512458154,0.0,0.0,0.0096519804983261,0.965198049832618,Green,-0.8824354436450399,False
2025-04-01,Madhya Pradesh,Alirajpur,134.0,105.0,15.0,0.0,0.0,4642.0,4219.0,8861.0,0.0,254.0,0.0995416657305264,0.0,0.0183036679397564,0.0453077666741374,4.530776667413749,Green,-0.5096008617696915,False
2025-04-01,Madhya Pradesh,Anuppur,0.0,0.0,0.0,695.0,3094.0,6943.0,5528.0,12471.0,3789.0,0.0,0.1400952616324788,0.0283501683501683,0.0,0.064543155158042,6.454315515804203,Green,1.232393631626618,False
2025-04-01,Madhya Pradesh,Ashok Nagar,342.0,139.0,50.0,744.0,4620.0,8644.0,3800.0,12444.0,5364.0,531.0,0.1397919521894448,0.0401346801346801,0.0382647546299632,0.0794366113051709,7.943661130517094,Green,1.0272729752795384,False
2025-04-01,Madhya Pradesh,Balaghat,0.0,0.0,0.0,1622.0,5319.0,11048.0,7463.0,18511.0,6941.0,0.0,0.2079467074074906,0.0519341563786008,0.0,0.0987589298765764,9.875892987657648,Green,-0.02744257740119501,False
2025-04-01,Madhya Pradesh,Barwani,497.0,313.0,10.0,1344.0,9018.0,15662.0,11872.0,27534.0,10362.0,820.0,0.3093082297962209,0.0775308641975308,0.0590905815377963,0.1647097256390865,16.470972563908656,Green,0.29051524137517004,False
2025-04-01,Madhya Pradesh,Betul,193.0,20.0,10.0,726.0,2602.0,11062.0,11031.0,22093.0,3328.0,223.0,0.2481857601833337,0.024900860456416,0.0160697557108885,0.1115654889235248,11.156548892352484,Green,0.07455171219565275,False
2025-04-01,Madhya Pradesh,Bhind,732.0,228.0,91.0,0.0,0.0,5754.0,2999.0,8753.0,0.0,1051.0,0.0983284279583904,0.0,0.0757368307271024,0.0620524204014868,6.20524204014869,Green,-0.732791773096001,False
2025-04-01,Madhya Pradesh,Bhopal,316.0,47.0,20.0,1269.0,9365.0,11729.0,9688.0,21417.0,10634.0,383.0,0.2405917904244085,0.0795660306771417,0.027599625279239,0.1283864129566776,12.838641295667768,Green,-0.590197737945621,False
2025-04-01,Madhya Pradesh,Burhanpur,547.0,155.0,100.0,0.0,0.0,3801.0,3962.0,7763.0,0.0,802.0,0.0872070817138106,0.0,0.0577934712113569,0.0522208740489313,5.222087404893134,Green,-0.36071652132182236,False
2025-04-01,Madhya Pradesh,Chhatarpur,555.0,255.0,40.0,510.0,2342.0,14269.0,9000.0,23269.0,2852.0,850.0,0.2613965714799254,0.0213393191170968,0.061252432081862,0.1293361539516578,12.933615395165788,Green,-0.319171806545881,False
2025-04-01,Madhya Pradesh,Chhindwara,0.0,0.0,0.0,2353.0,6995.0,8906.0,9286.0,18192.0,9348.0,0.0,0.2043631625064593,0.0699438832772166,0.0,0.1027284299857487,10.272842998574871,Green,-0.4610297760663064,False
2025-04-01,Madhya Pradesh,Damoh,0.0,0.0,0.0,540.0,3880.0,18109.0,8967.0,27076.0,4420.0,0.0,0.3041632029477184,0.0330714552936775,0.0,0.1315867177671906,13.158671776719064,Green,1.4160476974180152,False
2025-04-01,Madhya Pradesh,Datia,237.0,55.0,10.0,0.0,0.0,4531.0,2350.0,6881.0,0.0,302.0,0.0772989732413669,0.0,0.0217626288102615,0.0374483779396252,3.744837793962524,Green,-0.5364199221143935,False
2025-04-01,Madhya Pradesh,Dewas,427.0,65.0,10.0,236.0,2462.0,6769.0,7532.0,14301.0,2698.0,502.0,0.1606529016603383,0.0201870557426112,0.0361749657706997,0.0811697671181286,8.116976711812866,Green,-0.55809422119714,False
2025-04-01,Madhya Pradesh,Dhar,396.0,116.0,107.0,758.0,3372.0,10072.0,9703.0,19775.0,4130.0,619.0,0.2221460828147116,0.0309016086793864,0.044606182892556,0.1115107705974673,11.15107705974674,Green,-0.5260162878978912,False
2025-04-01,Madhya Pradesh,Dindori,0.0,0.0,0.0,1277.0,5845.0,7309.0,4827.0,12136.0,7122.0,0.0,0.1363319778022422,0.0532884399551066,0.0,0.0705193231074289,7.051932310742889,Green,1.4014536516316505,False
2025-04-01,Madhya Pradesh,East Nimar,0.0,0.0,0.0,0.0,0.0,1477.0,3783.0,5260.0,0.0,0.0,0.0590891729762519,0.0,0.0,0.0236356691905007,2.36356691905008,Green,-0.8847999501563156,False
2025-04-01,Madhya Pradesh,Guna,633.0,120.0,31.0,452.0,3358.0,11724.0,5429.0,17153.0,3810.0,784.0,0.1926913657911882,0.0285072951739618,0.0564963608849174,0.1025776431341391,10.257764313413912,Green,-0.015203545320352447,False
2025-04-01,Madhya Pradesh,Gwalior,855.0,370.0,113.0,241.0,1547.0,10154.0,6546.0,16700.0,1788.0,1338.0,0.1876025073580624,0.01337822671156,0.0964185342653311,0.1079800312362923,10.79800312362923,Green,-0.5118479309201913,False
2025-04-01,Madhya Pradesh,Harda,0.0,0.0,0.0,0.0,0.0,3532.0,2643.0,6175.0,0.0,0.0,0.0693679929901817,0.0,0.0,0.0277471971960727,2.7747197196072704,Green,0.19941407525101634,False
2025-04-01,Madhya Pradesh,Harda *,0.0,0.0,0.0,0.0,0.0,313.0,1121.0,1434.0,0.0,0.0,0.0161091015300276,0.0,0.0,0.006443640612011,0.6443640612011053,Green,-0.2838361191550791,False
2025-04-01,Madhya Pradesh,Hoshangabad,0.0,0.0,0.0,0.0,0.0,8610.0,6927.0,15537.0,0.0,0.0,0.17453773394145,0.0,0.0,0.06981509357658,6.981509357658002,Green,0.21071529770428005,False
2025-04-01,Madhya Pradesh,Indore,830.0,205.0,48.0,2010.0,14843.0,14574.0,12400.0,26974.0,16853.0,1083.0,0.3030173672740344,0.1260980172091283,0.0780428046407725,0.182449193464584,18.244919346458403,Green,-0.43379806383977115,False
2025-04-01,Madhya Pradesh,Jabalpur,125.0,23.0,11.0,304.0,2764.0,10507.0,8228.0,18735.0,3068.0,159.0,0.2104630524163652,0.0229554807332585,0.0114578078835483,0.0945092075515881,9.450920755158814,Green,-0.9150033261532869,False
2025-04-01,Madhya Pradesh,Jhabua,466.0,372.0,48.0,0.0,0.0,7489.0,6260.0,13749.0,0.0,886.0,0.1544519086027544,0.0,0.0638466527347409,0.080934759261524,8.093475926152408,Green,-0.21013890576875993,False
2025-04-01,Madhya Pradesh,Katni,353.0,40.0,20.0,766.0,5004.0,5161.0,6243.0,11404.0,5770.0,413.0,0.1281089217910984,0.0431724653946876,0.0297614758233047,0.073123751081837,7.312375108183708,Green,-0.5183170159068026,False
2025-04-01,Madhya Pradesh,Khandwa,271.0,133.0,16.0,0.0,0.0,5702.0,2816.0,8518.0,0.0,420.0,0.0956885124356871,0.0,0.03026590761692,0.0473551772593508,4.73551772593509,Green,0.21988915708739684,False
2025-04-01,Madhya Pradesh,Khargone,695.0,188.0,52.0,338.0,1622.0,14061.0,10969.0,25030.0,1960.0,935.0,0.2811790873755869,0.0146651702207257,0.0673776752900482,0.137084488603467,13.7084488603467,Green,0.11590360767485831,False
2025-04-01,Madhya Pradesh,Maihar,0.0,0.0,0.0,0.0,0.0,21.0,71.0,92.0,0.0,0.0,0.0010334988429306,0.0,0.0,0.0004133995371722,0.0413399537172257,Green,-1.1429333160859512,False
2025-04-01,Madhya Pradesh,Mandla,0.0,0.0,0.0,1959.0,6138.0,5930.0,3749.0,9679.0,8097.0,0.0,0.1087308184861488,0.0605836139169472,0.0,0.0616674115695437,6.166741156954372,Green,0.5537205411901351,False
2025-04-01,Madhya Pradesh,Mandsaur,0.0,0.0,0.0,562.0,1506.0,6308.0,5411.0,11719.0,2068.0,0.0,0.1316475319598283,0.0154732510288065,0.0,0.0573009880925733,5.730098809257331,Green,-1.1633731237427158,False
2025-04-01,Madhya Pradesh,Morena,1027.0,459.0,82.0,1050.0,5570.0,13836.0,6276.0,20112.0,6620.0,1568.0,0.2259318340110988,0.0495323606434717,0.1129927217698349,0.1391302583284315,13.913025832843156,Green,-0.27788475560185466,False
2025-04-01,Madhya Pradesh,Narmadapuram,0.0,0.0,0.0,0.0,0.0,194.0,781.0,975.0,0.0,0.0,0.0109528409984497,0.0,0.0,0.0043811363993799,0.4381136399379901,Green,-1.0162592012276295,False
2025-04-01,Madhya Pradesh,Narsimhapur,0.0,0.0,0.0,0.0,0.0,246.0,746.0,992.0,0.0,0.0,0.0111438136107304,0.0,0.0,0.0044575254442921,0.4457525444292165,Green,-0.921343510789411,False
2025-04-01,Madhya Pradesh,Narsinghpur,0.0,0.0,0.0,407.0,2627.0,4619.0,2734.0,7353.0,3034.0,0.0,0.0826012716529241,0.0227010849233071,0.0,0.0398508341381617,3.98508341381618,Green,-0.6633395119912273,False
2025-04-01,Madhya Pradesh,Neemuch,0.0,0.0,0.0,448.0,2520.0,4755.0,2081.0,6836.0,2968.0,0.0,0.0767934575029769,0.0222072577628133,0.0,0.0373795603300347,3.737956033003477,Green,-0.9532198621382415,False
2025-04-01,Madhya Pradesh,Niwari,0.0,0.0,0.0,0.0,0.0,257.0,181.0,438.0,0.0,0.0,0.0049203531869958,0.0,0.0,0.0019681412747983,0.1968141274798355,Green,0.07735854138893124,False
2025-04-01,Madhya Pradesh,Panna,107.0,33.0,19.0,0.0,0.0,11063.0,6229.0,17292.0,0.0,159.0,0.1942528477386595,0.0,0.0114578078835483,0.0811384814605283,8.113848146052833,Green,-0.04821612608147606,False
2025-04-01,Madhya Pradesh,Raisen,410.0,83.0,22.0,715.0,3580.0,12132.0,5580.0,17712.0,4295.0,515.0,0.1989709946302995,0.032136176580621,0.0371117676731281,0.1003627811282445,10.036278112824457,Green,0.6231590591562401,False
2025-04-01,Madhya Pradesh,Rajgarh,0.0,0.0,0.0,0.0,0.0,14937.0,11041.0,25978.0,0.0,0.0,0.2918286189310027,0.0,0.0,0.116731447572401,11.67314475724011,Green,0.14134995482431784,False
2025-04-01,Madhya Pradesh,Ratlam,0.0,0.0,0.0,676.0,4924.0,8712.0,5505.0,14217.0,5600.0,0.0,0.1597092722820103,0.0419004863449307,0.0,0.0764538548162833,7.645385481628339,Green,-0.844159944277309,False
2025-04-01,Madhya Pradesh,Rewa,0.0,0.0,0.0,178.0,1332.0,21559.0,8159.0,29718.0,1510.0,0.0,0.3338425936327484,0.0112981668537224,0.0,0.1369264875092161,13.69264875092161,Green,-0.3796275844706815,False
2025-04-01,Madhya Pradesh,Sagar,183.0,26.0,12.0,368.0,2521.0,17815.0,10875.0,28690.0,2889.0,221.0,0.322294367431306,0.0216161616161616,0.0159256323412841,0.1401802851597561,14.018028515975614,Green,-0.3167453692771497,False
2025-04-01,Madhya Pradesh,Satna,368.0,55.0,14.0,1098.0,6018.0,14637.0,7737.0,22374.0,7116.0,437.0,0.2513424251275022,0.0532435465768799,0.0314909562585573,0.125957320901632,12.595732090163208,Green,-0.4435133932488054,False
2025-04-01,Madhya Pradesh,Sehore,0.0,0.0,0.0,506.0,1974.0,7883.0,8009.0,15892.0,2480.0,0.0,0.1785256914331932,0.0185559296670407,0.0,0.0769770554733895,7.697705547338954,Green,-0.1542549750407994,False
2025-04-01,Madhya Pradesh,Seoni,0.0,0.0,0.0,1374.0,5539.0,7581.0,4981.0,12562.0,6913.0,0.0,0.1411175267923341,0.0517246539468761,0.0,0.0719644069009965,7.196440690099651,Green,-0.22710207833252283,False
2025-04-01,Madhya Pradesh,Shahdol,0.0,0.0,0.0,132.0,553.0,6560.0,6310.0,12870.0,685.0,0.0,0.1445775011795367,0.0051253273475495,0.0,0.0593685986760795,5.936859867607956,Green,-0.750383265858514,False
2025-04-01,Madhya Pradesh,Shajapur,0.0,0.0,0.0,0.0,0.0,10065.0,7725.0,17790.0,0.0,0.0,0.1998472219101754,0.0,0.0,0.0799388887640701,7.993888876407018,Green,-0.4439058610394608,False
2025-04-01,Madhya Pradesh,Sheopur,209.0,163.0,24.0,0.0,0.0,4582.0,2633.0,7215.0,0.0,396.0,0.0810510233885281,0.0,0.0285364271816675,0.0409813375099115,4.098133750991151,Green,-0.6429920295618416,False
2025-04-01,Madhya Pradesh,Shivpuri,499.0,259.0,111.0,0.0,0.0,9941.0,5513.0,15454.0,0.0,869.0,0.1736053382461974,0.0,0.0626216040931037,0.08822861652641,8.822861652641008,Green,-0.7732554096027107,False
2025-04-01,Madhya Pradesh,Sidhi,0.0,0.0,0.0,0.0,0.0,16891.0,5313.0,22204.0,0.0,0.0,0.2494326990046956,0.0,0.0,0.0997730796018782,9.977307960187828,Green,0.5573556200465173,False
2025-04-01,Madhya Pradesh,Singrauli,0.0,0.0,0.0,1584.0,7700.0,17686.0,4659.0,22345.0,9284.0,0.0,0.2510166483183176,0.0694650205761316,0.0,0.1212461655001665,12.124616550016656,Green,2.0843304250463683,True
2025-04-01,Madhya Pradesh,Tikamgarh,0.0,0.0,0.0,0.0,0.0,18725.0,9641.0,28366.0,0.0,0.0,0.3186546541148981,0.0,0.0,0.1274618616459592,12.746186164595924,Green,0.5859239822170137,False
2025-04-01,Madhya Pradesh,Ujjain,0.0,0.0,0.0,1231.0,6260.0,8884.0,5904.0,14788.0,7491.0,0.0,0.1661237053180255,0.0560493827160493,0.0,0.083264296942025,8.326429694202504,Green,-0.9870227848306745,False
2025-04-01,Madhya Pradesh,Umaria,0.0,0.0,0.0,127.0,560.0,2891.0,2472.0,5363.0,687.0,0.0,0.0602462423330113,0.0051402918069584,0.0,0.025640584475292,2.5640584475292063,Green,-0.8318764198442017,False
2025-04-01,Madhya Pradesh,Vidisha,670.0,119.0,42.0,956.0,4084.0,8486.0,5753.0,14239.0,5040.0,831.0,0.1599564133096677,0.0377104377104377,0.0598832600706204,0.0932606746581845,9.326067465818452,Green,-0.17234396155975795,False
2025-04-01,Madhya Pradesh,West Nimar,0.0,0.0,0.0,0.0,0.0,417.0,694.0,1111.0,0.0,0.0,0.012480621896695,0.0,0.0,0.004992248758678,0.499224875867802,Green,-0.8297571757655645,False
2025-04-01,Maharashtra,Ahmadnagar,71.0,15.0,10.0,0.0,0.0,9904.0,19453.0,29357.0,0.0,96.0,0.3297872340425531,0.0,0.0069179217410103,0.1339902701393243,13.399027013932436,Green,-0.9619051728066568,False
2025-04-01,Maharashtra,Ahmed Nagar,0.0,0.0,0.0,0.0,0.0,12.0,145.0,157.0,0.0,0.0,0.0017636882428272,0.0,0.0,0.0007054752971309,0.0705475297130917,Green,-0.8796267169591998,False
2025-04-01,Maharashtra,Akola,0.0,0.0,0.0,0.0,0.0,3998.0,13294.0,17292.0,0.0,0.0,0.1942528477386595,0.0,0.0,0.0777011390954638,7.770113909546383,Green,-1.0520962789826842,False
2025-04-01,Maharashtra,Amravati,0.0,0.0,0.0,0.0,0.0,7506.0,23036.0,30542.0,0.0,0.0,0.3430991484868229,0.0,0.0,0.1372396593947291,13.723965939472915,Green,-1.2761600393763715,False
2025-04-01,Maharashtra,Aurangabad,584.0,154.0,53.0,261.0,1965.0,8187.0,18109.0,26296.0,2226.0,791.0,0.2954009301489586,0.0166554433221099,0.0570007926785328,0.1402572428597763,14.025724285977631,Green,-0.2844766464532782,False
2025-04-01,Maharashtra,Beed,379.0,52.0,19.0,464.0,4882.0,8445.0,18130.0,26575.0,5346.0,450.0,0.2985351277269765,0.04,0.0324277581609858,0.1411423785390863,14.114237853908636,Green,-1.0861265907746644,False
2025-04-01,Maharashtra,Bhandara,0.0,0.0,0.0,0.0,0.0,2722.0,8462.0,11184.0,0.0,0.0,0.1256375115145251,0.0,0.0,0.05025500460581,5.025500460581006,Green,-0.7439059467700565,False
2025-04-01,Maharashtra,Buldana,0.0,0.0,0.0,0.0,0.0,122.0,1963.0,2085.0,0.0,0.0,0.0234222292120694,0.0,0.0,0.0093688916848277,0.9368891684827788,Green,-0.9210585188983873,False
2025-04-01,Maharashtra,Buldhana,0.0,0.0,0.0,37.0,490.0,4721.0,11245.0,15966.0,527.0,0.0,0.1793569839807679,0.0039431350542461,0.0,0.072925734108581,7.292573410858102,Green,-1.072176425959864,False
2025-04-01,Maharashtra,Chandrapur,193.0,18.0,10.0,31.0,410.0,5339.0,13857.0,19196.0,441.0,221.0,0.2156417803140937,0.0032996632996632,0.0159256323412841,0.0920243008179217,9.202430081792173,Green,-0.9428566300350305,False
2025-04-01,Maharashtra,Chatrapati Sambhaji Nagar,0.0,0.0,0.0,0.0,0.0,53.0,262.0,315.0,0.0,0.0,0.0035386101687299,0.0,0.0,0.0014154440674919,0.1415444067491967,Green,-1.0168732706777128,False
2025-04-01,Maharashtra,Chhatrapati Sambhajinagar,0.0,0.0,0.0,0.0,0.0,64.0,353.0,417.0,0.0,0.0,0.0046844458424138,0.0,0.0,0.0018737783369655,0.1873778336965557,Green,-1.08106049361177,False
2025-04-01,Maharashtra,Dharashiv,0.0,0.0,0.0,0.0,0.0,11.0,34.0,45.0,0.0,0.0,0.0005055157383899,0.0,0.0,0.0002022062953559,0.0202206295355995,Green,-0.8536908505377355,False
2025-04-01,Maharashtra,Dhule,0.0,0.0,0.0,0.0,0.0,5882.0,14299.0,20181.0,0.0,0.0,0.2267069581432968,0.0,0.0,0.0906827832573187,9.068278325731876,Green,-1.1126946407709741,False
2025-04-01,Maharashtra,Gadchiroli,0.0,0.0,0.0,117.0,724.0,2630.0,7706.0,10336.0,841.0,0.0,0.1161113482666427,0.006292555181444,0.0,0.0483323058610903,4.83323058610903,Green,-1.0912479000604296,False
2025-04-01,Maharashtra,Gondiya,0.0,0.0,0.0,194.0,948.0,3227.0,4618.0,7845.0,1142.0,0.0,0.088128243725988,0.0085447063224841,0.0,0.0378147093871404,3.781470938714043,Green,-1.1166663642582328,False
2025-04-01,Maharashtra,Hingoli,913.0,95.0,136.0,0.0,0.0,3222.0,6628.0,9850.0,0.0,1144.0,0.1106517782920308,0.0,0.0824385674137061,0.0689922815409241,6.899228154092417,Green,-0.74843041779155,False
2025-04-01,Maharashtra,Jalgaon,360.0,53.0,10.0,412.0,2440.0,12325.0,25017.0,37342.0,2852.0,423.0,0.4194881933990878,0.0213393191170968,0.0304820926713266,0.1833417008961622,18.33417008961622,Green,-1.2543085039937294,False
2025-04-01,Maharashtra,Jalna,0.0,0.0,0.0,0.0,0.0,4561.0,10514.0,15075.0,0.0,0.0,0.1693477723606461,0.0,0.0,0.0677391089442584,6.773910894425847,Green,-1.3343895623226982,False
2025-04-01,Maharashtra,Kolhapur,0.0,0.0,0.0,0.0,0.0,15200.0,16393.0,31593.0,0.0,0.0,0.3549057493989979,0.0,0.0,0.1419622997595991,14.196229975959918,Green,-0.719095833617772,False
2025-04-01,Maharashtra,Latur,229.0,42.0,23.0,0.0,0.0,8274.0,21319.0,29593.0,0.0,294.0,0.3324383832483318,0.0,0.021186135331844,0.1393311938988859,13.933119389888592,Green,-0.8294718867443269,False
2025-04-01,Maharashtra,Mumbai,0.0,0.0,0.0,0.0,0.0,10735.0,29324.0,40059.0,0.0,0.0,0.4500101103147678,0.0,0.0,0.1800040441259071,18.00040441259071,Green,-1.0319008939541507,False
2025-04-01,Maharashtra,Mumbai City,0.0,0.0,0.0,323.0,3059.0,2694.0,2433.0,5127.0,3382.0,0.0,0.0575950931272326,0.0253049008604564,0.0,0.03062950750903,3.062950750903,Green,-0.7302592809429292,False
2025-04-01,Maharashtra,Mumbai Suburban,389.0,109.0,44.0,559.0,4867.0,9528.0,9391.0,18919.0,5426.0,542.0,0.2125300501022265,0.0405985783763561,0.0390574331627873,0.1089088235026336,10.890882350263364,Green,-1.042455865242041,False
2025-04-01,Maharashtra,Nagpur,468.0,50.0,48.0,472.0,3964.0,10872.0,28643.0,39515.0,4436.0,566.0,0.4438989867217865,0.0331911709689487,0.0407869135980399,0.1997530200588112,19.97530200588112,Green,-0.7493942759827821,False
2025-04-01,Maharashtra,Nanded,462.0,89.0,56.0,0.0,0.0,11868.0,18508.0,30376.0,0.0,607.0,0.3412343570963176,0.0,0.0437414426749297,0.149616175641006,14.9616175641006,Green,-1.0000424362197162,False
2025-04-01,Maharashtra,Nandurbar,237.0,35.0,10.0,328.0,2510.0,5673.0,11344.0,17017.0,2838.0,282.0,0.191163584892943,0.0212345679012345,0.0203213951142177,0.0889322228618129,8.89322228618129,Green,-0.9874484485601871,False
2025-04-01,Maharashtra,Nashik,0.0,0.0,0.0,0.0,0.0,13708.0,30777.0,44485.0,0.0,0.0,0.499730391606192,0.0,0.0,0.1998921566424768,19.98921566424768,Green,-1.2682875892497463,False
2025-04-01,Maharashtra,Osmanabad,0.0,0.0,0.0,0.0,0.0,5880.0,9950.0,15830.0,0.0,0.0,0.1778292030825226,0.0,0.0,0.071131681233009,7.1131681233009045,Green,-1.0607935528429078,False
2025-04-01,Maharashtra,Palghar,174.0,90.0,16.0,0.0,0.0,5873.0,6864.0,12737.0,0.0,280.0,0.1430834213305174,0.0,0.0201772717446133,0.0632865500555909,6.328655005559098,Green,-1.4042478651802517,False
2025-04-01,Maharashtra,Parbhani,135.0,10.0,16.0,0.0,0.0,6180.0,9983.0,16163.0,0.0,161.0,0.1815700195466085,0.0,0.0116019312531527,0.0761085871945892,7.610858719458922,Green,-1.1828679199606844,False
2025-04-01,Maharashtra,Pune,39.0,11.0,19.0,1204.0,11232.0,27254.0,36621.0,63875.0,12436.0,69.0,0.7175515064369004,0.0930490086045641,0.0049722562513511,0.3164269820315347,31.64269820315348,Green,-1.0463300101399085,False
2025-04-01,Maharashtra,Raigad,242.0,72.0,21.0,388.0,5384.0,353.0,1240.0,1593.0,5772.0,335.0,0.0178952571390055,0.0431874298540965,0.0241406644087338,0.0273565311344513,2.735653113445136,Green,0.1555564206803259,False
2025-04-01,Maharashtra,Raigarh,0.0,0.0,0.0,0.0,0.0,4740.0,7673.0,12413.0,0.0,0.0,0.1394437080141095,0.0,0.0,0.0557774832056437,5.57774832056438,Green,-1.3973086393814012,False
2025-04-01,Maharashtra,Ratnagiri,0.0,0.0,0.0,17.0,157.0,2887.0,6595.0,9482.0,174.0,0.0,0.1065177829203082,0.0013019079685746,0.0,0.0429976855586956,4.299768555869569,Green,-1.1023999797576989,False
2025-04-01,Maharashtra,Sangli,0.0,0.0,0.0,0.0,0.0,6695.0,13066.0,19761.0,0.0,0.0,0.2219888112516569,0.0,0.0,0.0887955245006627,8.87955245006628,Green,-1.0497829570261517,False
2025-04-01,Maharashtra,Satara,192.0,26.0,18.0,0.0,0.0,8214.0,10932.0,19146.0,0.0,236.0,0.2150800961603271,0.0,0.017006557613317,0.0911340057481259,9.113400574812596,Green,-0.9343961404609589,False
2025-04-01,Maharashtra,Sindhudurg,0.0,0.0,0.0,0.0,0.0,1481.0,2826.0,4307.0,0.0,0.0,0.0483834730054595,0.0,0.0,0.0193533892021838,1.9353389202183828,Green,-0.8184136882869046,False
2025-04-01,Maharashtra,Solapur,548.0,67.0,45.0,0.0,0.0,11972.0,20928.0,32900.0,0.0,660.0,0.3695881731784582,0.0,0.0475607119694458,0.162103482862217,16.210348286221706,Green,-0.8603264927701582,False
2025-04-01,Maharashtra,Thane,2371.0,913.0,150.0,1303.0,13294.0,16028.0,36209.0,52237.0,14597.0,3434.0,0.586813902806174,0.1092181069958847,0.2474598256107227,0.3417289409044519,34.17289409044519,Green,-1.1690727895556094,False
