month,state,district,enrol_age_0_5,enrol_age_5_17,enrol_age_18_greater,demo_demo_age_5_17,demo_demo_age_17_,bio_bio_age_5_17,bio_bio_age_17_,total_bio_updates,total_demo_updates,total_enrolments,norm_bio,norm_demo,norm_enrol,stress_score_raw,stress_score,risk_category
2025-05-01,Uttar Pradesh,Mau,0.0,0.0,0.0,0.0,0.0,4313.0,3847.0,8160.0,0.0,0.0,0.09166685389471792,0.0,0.0,0.03666674155788717,3.666674155788717,Green
2025-05-01,Uttar Pradesh,Meerut,1663.0,1146.0,38.0,898.0,8592.0,11034.0,7199.0,18233.0,9490.0,2847.0,0.204823743512548,0.07100635989524878,0.20515961663183685,0.16477929036314487,16.477929036314485,Green
2025-05-01,Uttar Pradesh,Mirzapur,0.0,0.0,0.0,0.0,0.0,8407.0,3269.0,11676.0,0.0,0.0,0.13116448358758903,0.0,0.0,0.052465793435035615,5.246579343503561,Green
2025-05-01,Uttar Pradesh,Moradabad,1673.0,793.0,79.0,1184.0,9688.0,10658.0,5928.0,16586.0,10872.0,2545.0,0.18632186748747442,0.08134680134680135,0.18339698782157526,0.15395188374550275,15.395188374550276,Green
2025-05-01,Uttar Pradesh,Muzaffarnagar,0.0,0.0,0.0,263.0,1993.0,13303.0,6068.0,19371.0,2256.0,0.0,0.21760767485227706,0.016879910213243546,0.0,0.09210704300488388,9.210704300488388,Green
2025-05-01,Uttar Pradesh,Pilibhit,1367.0,640.0,21.0,966.0,9678.0,13196.0,4025.0,17221.0,10644.0,2028.0,0.19345525624031093,0.0796408529741863,0.14614109677884268,0.14511668742203304,14.511668742203303,Green
2025-05-01,Uttar Pradesh,Pratapgarh,0.0,0.0,0.0,0.0,0.0,9562.0,5244.0,14806.0,0.0,0.0,0.16632591161338156,0.0,0.0,0.06653036464535263,6.653036464535263,Green
2025-05-01,Uttar Pradesh,Prayagraj,23.0,45.0,19.0,0.0,0.0,1360.0,1206.0,2566.0,0.0,87.0,0.028825630771304678,0.0,0.006269366577790589,0.01341106228185905,1.341106228185905,Green
2025-05-01,Uttar Pradesh,Rae Bareli,0.0,0.0,0.0,0.0,0.0,9465.0,4443.0,13908.0,0.0,0.0,0.15623806421173245,0.0,0.0,0.062495225684692984,6.249522568469298,Green
2025-05-01,Uttar Pradesh,Rampur,1304.0,700.0,27.0,0.0,0.0,9983.0,4129.0,14112.0,0.0,2031.0,0.1585297355591004,0.0,0.14635728183324925,0.10731907877361495,10.731907877361495,Green
2025-05-01,Uttar Pradesh,Saharanpur,0.0,0.0,0.0,1414.0,14066.0,12000.0,8147.0,20147.0,15480.0,0.0,0.22632501291873552,0.11582491582491582,0.0,0.12527747991496896,12.527747991496895,Green
2025-05-01,Uttar Pradesh,Sambhal,0.0,0.0,0.0,0.0,0.0,8790.0,2357.0,11147.0,0.0,0.0,0.12522186524073783,0.0,0.0,0.050088746096295135,5.008874609629514,Green
2025-05-01,Uttar Pradesh,Sant Kabir Nagar,0.0,0.0,0.0,0.0,0.0,4712.0,3388.0,8100.0,0.0,0.0,0.09099283291019793,0.0,0.0,0.03639713316407917,3.639713316407917,Green
2025-05-01,Uttar Pradesh,Sant Ravidas Nagar,0.0,0.0,0.0,0.0,0.0,4879.0,2111.0,6990.0,0.0,0.0,0.07852344469657821,0.0,0.0,0.03140937787863129,3.1409377878631286,Green
2025-05-01,Uttar Pradesh,Shahjahanpur,1274.0,987.0,51.0,0.0,0.0,11931.0,3592.0,15523.0,0.0,2312.0,0.17438046237839538,0.0,0.16660661526266485,0.11973416953015761,11.97341695301576,Green
2025-05-01,Uttar Pradesh,Shamli,0.0,0.0,0.0,696.0,5294.0,7928.0,3876.0,11804.0,5990.0,0.0,0.13260239502123167,0.04481855592966704,0.0,0.06648652478739278,6.648652478739278,Green
2025-05-01,Uttar Pradesh,Shrawasti,279.0,445.0,28.0,0.0,0.0,3846.0,1855.0,5701.0,0.0,752.0,0.06404322721247388,0.0,0.05419038697124739,0.04187440697636377,4.187440697636377,Green
2025-05-01,Uttar Pradesh,Siddharthnagar,603.0,1073.0,47.0,0.0,0.0,5460.0,3691.0,9151.0,0.0,1723.0,0.102799433822373,0.0,0.12416228291417453,0.07836845840320156,7.836845840320156,Green
2025-05-01,Uttar Pradesh,Sitapur,802.0,540.0,31.0,0.0,0.0,26291.0,6654.0,32945.0,0.0,1373.0,0.37009368891684824,0.0,0.0989406932334078,0.17771968353676162,17.77196835367616,Green
2025-05-01,Uttar Pradesh,Sonbhadra,0.0,0.0,0.0,0.0,0.0,5976.0,2883.0,8859.0,0.0,0.0,0.09951919836437574,0.0,0.0,0.0398076793457503,3.98076793457503,Green
2025-05-01,Uttar Pradesh,Sultanpur,209.0,205.0,10.0,0.0,0.0,4920.0,3567.0,8487.0,0.0,424.0,0.09534026826035183,0.0,0.030554154356128845,0.04730235361097939,4.730235361097939,Green
2025-05-01,Uttar Pradesh,Unnao,865.0,726.0,37.0,0.0,0.0,11611.0,6275.0,17886.0,0.0,1628.0,0.20092565548540745,0.0,0.11731642285796642,0.11556518905155291,11.556518905155292,Green
2025-05-01,Uttar Pradesh,Varanasi,574.0,849.0,23.0,0.0,0.0,12745.0,8747.0,21492.0,0.0,1446.0,0.24143431665505852,0.0,0.10420119622396772,0.12783408552921371,12.783408552921372,Green
2025-05-01,Uttarakhand,Almora,0.0,0.0,0.0,0.0,0.0,1134.0,1546.0,2680.0,0.0,0.0,0.03010627064189265,0.0,0.0,0.01204250825675706,1.204250825675706,Green
2025-05-01,Uttarakhand,Bageshwar,0.0,0.0,0.0,0.0,0.0,681.0,1962.0,2643.0,0.0,0.0,0.029690624368105326,0.0,0.0,0.011876249747242131,1.1876249747242131,Green
2025-05-01,Uttarakhand,Chamoli,0.0,0.0,0.0,0.0,0.0,858.0,1451.0,2309.0,0.0,0.0,0.025938574220944078,0.0,0.0,0.010375429688377631,1.037542968837763,Green
2025-05-01,Uttarakhand,Champawat,0.0,0.0,0.0,81.0,607.0,849.0,1125.0,1974.0,688.0,0.0,0.022175290390707498,0.005147774036662925,0.0,0.010414448367281877,1.0414448367281877,Green
2025-05-01,Uttarakhand,Dehradun,477.0,135.0,12.0,907.0,9290.0,3758.0,6884.0,10642.0,10197.0,624.0,0.11954885528769461,0.07629629629629629,0.04496649131656698,0.08419837839893682,8.419837839893681,Green
2025-05-01,Uttarakhand,Haridwar,0.0,0.0,0.0,0.0,0.0,5031.0,5134.0,10165.0,0.0,0.0,0.11419038846076074,0.0,0.0,0.0456761553843043,4.56761553843043,Green
2025-05-01,Uttarakhand,Nainital,0.0,0.0,0.0,500.0,3370.0,2371.0,3326.0,5697.0,3870.0,0.0,0.06399829248017255,0.028956228956228954,0.0,0.03428618567893771,3.428618567893771,Green
2025-05-01,Uttarakhand,Pauri Garhwal,0.0,0.0,0.0,0.0,0.0,1417.0,2043.0,3460.0,0.0,0.0,0.03886854344065245,0.0,0.0,0.015547417376260982,1.5547417376260981,Green
2025-05-01,Uttarakhand,Pithoragarh,0.0,0.0,0.0,0.0,0.0,1014.0,1622.0,2636.0,0.0,0.0,0.029611988586577993,0.0,0.0,0.011844795434631197,1.1844795434631197,Green
2025-05-01,Uttarakhand,Rudraprayag,0.0,0.0,0.0,0.0,0.0,638.0,1250.0,1888.0,0.0,0.0,0.021209193646228853,0.0,0.0,0.008483677458491542,0.8483677458491542,Green
2025-05-01,Uttarakhand,Tehri Garhwal,0.0,0.0,0.0,0.0,0.0,1344.0,2772.0,4116.0,0.0,0.0,0.04623783953807095,0.0,0.0,0.01849513581522838,1.849513581522838,Green
2025-05-01,Uttarakhand,Udham Singh Nagar,0.0,0.0,0.0,1613.0,10358.0,6224.0,6353.0,12577.0,11971.0,0.0,0.14128603203846413,0.089569771791994,0.0,0.08338534435298385,8.338534435298385,Green
2025-05-01,Uttarakhand,Uttarkashi,0.0,0.0,0.0,0.0,0.0,972.0,1163.0,2135.0,0.0,0.0,0.02398391336583612,0.0,0.0,0.009593565346334449,0.959356534633445,Green
2025-05-01,West Bengal,Alipurduar,42.0,112.0,43.0,0.0,0.0,454.0,490.0,944.0,0.0,197.0,0.010604596823114426,0.0,0.014196151906031563,0.00850068430105524,0.8500684301055239,Green
2025-05-01,West Bengal,Bankura,0.0,0.0,0.0,0.0,0.0,6792.0,5331.0,12123.0,0.0,0.0,0.1361859399222629,0.0,0.0,0.05447437596890517,5.447437596890517,Green
2025-05-01,West Bengal,Barddhaman,0.0,0.0,0.0,0.0,0.0,10430.0,10783.0,21213.0,0.0,0.0,0.2383001190770406,0.0,0.0,0.09532004763081625,9.532004763081625,Green
2025-05-01,West Bengal,Bardhaman,0.0,0.0,0.0,0.0,0.0,404.0,884.0,1288.0,0.0,0.0,0.014468983801029005,0.0,0.0,0.005787593520411602,0.5787593520411602,Green
2025-05-01,West Bengal,Birbhum,204.0,61.0,13.0,432.0,3553.0,5958.0,6296.0,12254.0,3985.0,278.0,0.13765755240513153,0.029816685372240925,0.020033148375009007,0.07001797108622759,7.0017971086227595,Green
2025-05-01,West Bengal,Cooch Behar,991.0,606.0,77.0,0.0,0.0,2548.0,3213.0,5761.0,0.0,1674.0,0.06471724819699386,0.0,0.12063126035886719,0.0620762773864577,6.20762773864577,Green
2025-05-01,West Bengal,Dakshin Dinajpur,179.0,42.0,14.0,210.0,1988.0,2070.0,2188.0,4258.0,2198.0,235.0,0.047833022534768246,0.016445940890385334,0.016934495928514808,0.029147340059577344,2.9147340059577345,Green
2025-05-01,West Bengal,Darjeeling,297.0,223.0,78.0,0.0,0.0,1693.0,3139.0,4832.0,0.0,598.0,0.05428115662000944,0.0,0.043092887511710025,0.03464032890151678,3.464032890151678,Green
2025-05-01,West Bengal,Darjiling,0.0,0.0,0.0,0.0,0.0,59.0,241.0,300.0,0.0,0.0,0.0033701049225999236,0.0,0.0,0.0013480419690399695,0.13480419690399695,Green
2025-05-01,West Bengal,East Midnapore,0.0,0.0,0.0,0.0,0.0,1329.0,1613.0,2942.0,0.0,0.0,0.03304949560762992,0.0,0.0,0.013219798243051967,1.3219798243051968,Green
2025-05-01,West Bengal,Haora,0.0,0.0,0.0,0.0,0.0,727.0,2646.0,3373.0,0.0,0.0,0.037891213013098474,0.0,0.0,0.01515648520523939,1.515648520523939,Green
2025-05-01,West Bengal,Hooghly,0.0,0.0,0.0,0.0,0.0,9445.0,10873.0,20318.0,0.0,0.0,0.22824597272461747,0.0,0.0,0.091298389089847,9.1298389089847,Green
2025-05-01,West Bengal,Howrah,0.0,0.0,0.0,0.0,0.0,5192.0,7400.0,12592.0,0.0,0.0,0.14145453728459412,0.0,0.0,0.05658181491383765,5.658181491383766,Green
2025-05-01,West Bengal,Jalpaiguri,493.0,413.0,74.0,0.0,0.0,3770.0,5726.0,9496.0,0.0,980.0,0.10667505448336291,0.0,0.07062045110614686,0.06385615712518923,6.3856157125189235,Green
2025-05-01,West Bengal,Jhargram,0.0,0.0,0.0,0.0,0.0,177.0,257.0,434.0,0.0,0.0,0.004875418454694556,0.0,0.0,0.0019501673818778224,0.19501673818778223,Green
2025-05-01,West Bengal,Kalimpong,12.0,39.0,27.0,0.0,0.0,34.0,24.0,58.0,0.0,78.0,0.0006515536183693186,0.0,0.005620811414570872,0.001946864871718989,0.1946864871718989,Green
2025-05-01,West Bengal,Koch Bihar,0.0,0.0,0.0,0.0,0.0,368.0,1081.0,1449.0,0.0,0.0,0.01627760677615763,0.0,0.0,0.006511042710463053,0.6511042710463053,Green
2025-05-01,West Bengal,Kolkata,247.0,222.0,34.0,0.0,0.0,3322.0,8352.0,11674.0,0.0,503.0,0.13114201622143837,0.0,0.03624702745550191,0.06333091472522592,6.333091472522592,Green
2025-05-01,West Bengal,Malda,0.0,0.0,0.0,1092.0,9772.0,3817.0,5693.0,9510.0,10864.0,0.0,0.10683232604641757,0.08128694350916572,0.0,0.06711901347131674,6.711901347131674,Green
2025-05-01,West Bengal,Maldah,0.0,0.0,0.0,0.0,0.0,364.0,899.0,1263.0,0.0,0.0,0.014188141724145677,0.0,0.0,0.0056752566896582715,0.5675256689658271,Green
2025-05-01,West Bengal,Murshidabad,0.0,0.0,0.0,1253.0,12746.0,10714.0,13442.0,24156.0,13999.0,0.0,0.2713608483677458,0.10474373363262252,0.0,0.1399674594368851,13.99674594368851,Green
2025-05-01,West Bengal,Nadia,478.0,108.0,50.0,0.0,0.0,6885.0,8781.0,15666.0,0.0,636.0,0.175986879058168,0.0,0.045831231534193266,0.08414412108352519,8.414412108352519,Green
2025-05-01,West Bengal,North 24 Parganas,494.0,195.0,37.0,150.0,1558.0,11231.0,15085.0,26316.0,1708.0,726.0,0.29562560381046527,0.01277964833520389,0.05231678316639043,0.1377791709746644,13.77791709746644,Green
2025-05-01,West Bengal,North Dinajpur,0.0,0.0,0.0,0.0,0.0,16.0,83.0,99.0,0.0,0.0,0.0011121346244579748,0.0,0.0,0.00044485384978318993,0.04448538497831899,Green
2025-05-01,West Bengal,North Twenty Four Parganas,0.0,0.0,0.0,0.0,0.0,357.0,1151.0,1508.0,0.0,0.0,0.016940394077602283,0.0,0.0,0.006776157631040914,0.6776157631040913,Green
2025-05-01,West Bengal,Paschim Bardhaman,0.0,0.0,0.0,0.0,0.0,450.0,1037.0,1487.0,0.0,0.0,0.016704486733020288,0.0,0.0,0.0066817946932081155,0.6681794693208115,Green
2025-05-01,West Bengal,Paschim Medinipur,0.0,0.0,0.0,0.0,0.0,7812.0,7652.0,15464.0,0.0,0.0,0.1737176750769507,0.0,0.0,0.06948707003078029,6.948707003078029,Green
2025-05-01,West Bengal,Purba Bardhaman,0.0,0.0,0.0,0.0,0.0,542.0,1012.0,1554.0,0.0,0.0,0.017457143499067605,0.0,0.0,0.006982857399627042,0.6982857399627042,Green
2025-05-01,West Bengal,Purba Medinipur,0.0,0.0,0.0,109.0,632.0,8040.0,7193.0,15233.0,741.0,0.0,0.17112269428654878,0.005544332210998877,0.0,0.07011237737791917,7.011237737791917,Green
2025-05-01,West Bengal,Purulia,0.0,0.0,0.0,0.0,0.0,94.0,217.0,311.0,0.0,0.0,0.003493675436428587,0.0,0.0,0.001397470174571435,0.13974701745714352,Green
2025-05-01,West Bengal,Puruliya,0.0,0.0,0.0,417.0,3329.0,4360.0,6052.0,10412.0,3746.0,0.0,0.11696510818036801,0.028028432472876917,0.0,0.05519457301401028,5.519457301401029,Green
2025-05-01,West Bengal,South 24 Parganas,0.0,0.0,0.0,1946.0,18175.0,12468.0,13241.0,25709.0,20121.0,0.0,0.28880675818373813,0.15054994388327722,0.0,0.16068768643847842,16.068768643847843,Green
2025-05-01,West Bengal,South Dinajpur,0.0,0.0,0.0,0.0,0.0,40.0,70.0,110.0,0.0,0.0,0.0012357051382866386,0.0,0.0,0.0004942820553146555,0.04942820553146555,Green
2025-05-01,West Bengal,South Twenty Four Parganas,0.0,0.0,0.0,0.0,0.0,1347.0,2732.0,4079.0,0.0,0.0,0.04582219326428363,0.0,0.0,0.01832887730571345,1.8328877305713451,Green
2025-05-01,West Bengal,Uttar Dinajpur,2101.0,1479.0,97.0,1548.0,16312.0,3599.0,5378.0,8977.0,17860.0,3677.0,0.10084477296726505,0.1336326225215114,0.2649708150176551,0.15991894044865596,15.991894044865596,Green
2025-05-01,West Bengal,West Midnapore,0.0,0.0,0.0,0.0,0.0,606.0,1491.0,2097.0,0.0,0.0,0.023557033408973464,0.0,0.0,0.009422813363589386,0.9422813363589386,Green
2025-06-01,Andaman And Nicobar Islands,Andamans,0.0,0.0,0.0,0.0,0.0,11.0,129.0,140.0,0.0,0.0,0.0015727156305466309,0.0,0.0,0.0006290862522186524,0.06290862522186524,Green
2025-06-01,Andaman And Nicobar Islands,Nicobar,0.0,0.0,0.0,0.0,0.0,61.0,75.0,136.0,0.0,0.0,0.0015277808982452987,0.0,0.0,0.0006111123592981195,0.06111123592981195,Green
2025-06-01,Andaman And Nicobar Islands,North And Middle Andaman,0.0,0.0,0.0,0.0,0.0,292.0,453.0,745.0,0.0,0.0,0.008369093891123143,0.0,0.0,0.0033476375564492574,0.3347637556449257,Green
2025-06-01,Andaman And Nicobar Islands,South Andaman,0.0,0.0,0.0,0.0,0.0,481.0,442.0,923.0,0.0,0.0,0.010368689478532431,0.0,0.0,0.004147475791412973,0.4147475791412973,Green
2025-06-01,Andhra Pradesh,Adilabad,0.0,0.0,0.0,0.0,0.0,1921.0,3719.0,5640.0,0.0,0.0,0.06335797254487856,0.0,0.0,0.025343189017951424,2.5343189017951424,Green
2025-06-01,Andhra Pradesh,Alluri Sitharama Raju,0.0,0.0,0.0,29.0,138.0,1717.0,1219.0,2936.0,167.0,0.0,0.03298209350917792,0.0012495323606434717,0.0,0.013567697111864209,1.356769711186421,Green
2025-06-01,Andhra Pradesh,Anakapalli,0.0,0.0,0.0,94.0,488.0,579.0,449.0,1028.0,582.0,0.0,0.011548226201442404,0.004354657687991021,0.0,0.005925687786974268,0.5925687786974267,Green
2025-06-01,Andhra Pradesh,Anantapur,0.0,0.0,0.0,54.0,1132.0,5129.0,6852.0,11981.0,1186.0,0.0,0.1345907569255656,0.008873924429479985,0.0,0.05649848009907024,5.649848009907024,Green
2025-06-01,Andhra Pradesh,Ananthapur,0.0,0.0,0.0,0.0,0.0,8820.0,2534.0,11354.0,0.0,0.0,0.12754723763733178,0.0,0.0,0.05101889505493271,5.101889505493271,Green
2025-06-01,Andhra Pradesh,Ananthapuramu,0.0,0.0,0.0,943.0,3556.0,13860.0,2868.0,16728.0,4499.0,0.0,0.18791705048417173,0.033662551440329216,0.0,0.08526558562576747,8.526558562576747,Green
2025-06-01,Andhra Pradesh,Annamayya,0.0,0.0,0.0,1335.0,4336.0,903.0,507.0,1410.0,5671.0,0.0,0.01583949313621964,0.04243172465394687,0.0,0.01906531465067192,1.9065314650671918,Green
2025-06-01,Andhra Pradesh,Bapatla,0.0,0.0,0.0,211.0,967.0,822.0,465.0,1287.0,1178.0,0.0,0.014457750117953671,0.00881406659184437,0.0,0.008427320024734779,0.8427320024734779,Green
2025-06-01,Andhra Pradesh,Chittoor,0.0,0.0,0.0,2064.0,8992.0,21156.0,9672.0,30828.0,11056.0,0.0,0.34631198184636813,0.08272353161242049,0.0,0.1633418522222734,16.33418522222734,Green
2025-06-01,Andhra Pradesh,Cuddapah,0.0,0.0,0.0,499.0,2827.0,17592.0,6976.0,24568.0,3326.0,0.0,0.2759891257947831,0.024885895997007107,0.0,0.11786141911701536,11.786141911701536,Green
2025-06-01,Andhra Pradesh,Dr. B. R. Ambedkar Konaseema,0.0,0.0,0.0,86.0,497.0,668.0,528.0,1196.0,583.0,0.0,0.013435484958098362,0.004362139917695473,0.0,0.006682835958547987,0.6682835958547987,Green
2025-06-01,Andhra Pradesh,East Godavari,0.0,0.0,0.0,1192.0,6888.0,30081.0,12219.0,42300.0,8080.0,0.0,0.4751847940865892,0.06045641601197156,0.0,0.20821084243822716,20.821084243822714,Green
2025-06-01,Andhra Pradesh,Eluru,0.0,0.0,0.0,312.0,1326.0,899.0,693.0,1592.0,1638.0,0.0,0.01788402345593026,0.012255892255892254,0.0,0.01083037705913978,1.083037705913978,Green
2025-06-01,Andhra Pradesh,Guntur,0.0,0.0,0.0,2318.0,12925.0,28176.0,13524.0,41700.0,15243.0,0.0,0.46844458424138935,0.11405162738496072,0.0,0.22159332191204395,22.159332191204395,Green
2025-06-01,Andhra Pradesh,Hyderabad,0.0,0.0,0.0,0.0,0.0,2416.0,9534.0,11950.0,0.0,0.0,0.13424251275023028,0.0,0.0,0.053697005100092114,5.369700510009212,Green
2025-06-01,Andhra Pradesh,K.V. Rangareddy,0.0,0.0,0.0,0.0,0.0,23.0,12.0,35.0,0.0,0.0,0.0003931789076366577,0.0,0.0,0.0001572715630546631,0.01572715630546631,Green
2025-06-01,Andhra Pradesh,Kakinada,0.0,0.0,0.0,353.0,1842.0,1091.0,690.0,1781.0,2195.0,0.0,0.020007189557168212,0.01642349420127198,0.0,0.012929924083248879,1.2929924083248878,Green
2025-06-01,Andhra Pradesh,Karim Nagar,0.0,0.0,0.0,0.0,0.0,13.0,57.0,70.0,0.0,0.0,0.0007863578152733154,0.0,0.0,0.0003145431261093262,0.03145431261093262,Green
2025-06-01,Andhra Pradesh,Karimnagar,0.0,0.0,0.0,0.0,0.0,491.0,1267.0,1758.0,0.0,0.0,0.01974881484643555,0.0,0.0,0.007899525938574221,0.7899525938574221,Green
2025-06-01,Andhra Pradesh,Khammam,0.0,0.0,0.0,0.0,0.0,2069.0,3017.0,5086.0,0.0,0.0,0.05713451212114404,0.0,0.0,0.022853804848457615,2.2853804848457617,Green
2025-06-01,Andhra Pradesh,Krishna,0.0,0.0,0.0,407.0,2527.0,20590.0,10292.0,30882.0,2934.0,0.0,0.34691860073243613,0.021952861952861953,0.0,0.14535329887883305,14.535329887883305,Green
2025-06-01,Andhra Pradesh,Kurnool,0.0,0.0,0.0,2661.0,12014.0,34015.0,13321.0,47336.0,14675.0,0.0,0.5317576220539666,0.10980172091283202,0.0,0.24564356509543625,24.564356509543625,Green
2025-06-01,Andhra Pradesh,Mahabub Nagar,0.0,0.0,0.0,0.0,0.0,71.0,371.0,442.0,0.0,0.0,0.0049652879192972205,0.0,0.0,0.0019861151677188884,0.19861151677188885,Green
2025-06-01,Andhra Pradesh,Mahbubnagar,0.0,0.0,0.0,0.0,0.0,411.0,977.0,1388.0,0.0,0.0,0.015592352108562312,0.0,0.0,0.006236940843424925,0.6236940843424925,Green
2025-06-01,Andhra Pradesh,Medak,0.0,0.0,0.0,0.0,0.0,701.0,1461.0,2162.0,0.0,0.0,0.024287222808870114,0.0,0.0,0.009714889123548046,0.9714889123548046,Green
2025-06-01,Andhra Pradesh,N. T. R,0.0,0.0,0.0,667.0,3365.0,1007.0,836.0,1843.0,4032.0,0.0,0.020703677907838863,0.030168350168350167,0.0,0.017331976213640597,1.7331976213640596,Green
2025-06-01,Andhra Pradesh,Nalgonda,0.0,0.0,0.0,0.0,0.0,778.0,2909.0,3687.0,0.0,0.0,0.04141858949875306,0.0,0.0,0.016567435799501224,1.6567435799501224,Green
2025-06-01,Andhra Pradesh,Nandyal,0.0,0.0,0.0,1074.0,4087.0,1222.0,735.0,1957.0,5161.0,0.0,0.021984317778426833,0.03861578750467639,0.0,0.02037846336277365,2.037846336277365,Green
2025-06-01,Andhra Pradesh,Nellore,0.0,0.0,0.0,0.0,0.0,16669.0,7656.0,24325.0,0.0,0.0,0.2732593408074771,0.0,0.0,0.10930373632299084,10.930373632299084,Green
2025-06-01,Andhra Pradesh,Nizamabad,0.0,0.0,0.0,0.0,0.0,353.0,735.0,1088.0,0.0,0.0,0.01222224718596239,0.0,0.0,0.004888898874384956,0.4888898874384956,Green
2025-06-01,Andhra Pradesh,Palnadu,0.0,0.0,0.0,1146.0,4820.0,1400.0,705.0,2105.0,5966.0,0.0,0.02364690287357613,0.04463898241676019,0.0,0.022850455874458508,2.285045587445851,Green
2025-06-01,Andhra Pradesh,Parvathipuram Manyam,0.0,0.0,0.0,74.0,338.0,1058.0,879.0,1937.0,412.0,0.0,0.021759644116920173,0.0030826786382341935,0.0,0.009628661238238329,0.9628661238238329,Green
2025-06-01,Andhra Pradesh,Prakasam,0.0,0.0,0.0,506.0,2849.0,23007.0,10067.0,33074.0,3355.0,0.0,0.37154283403356625,0.025102880658436213,0.0,0.15614799781095737,15.614799781095737,Green
2025-06-01,Andhra Pradesh,Rangareddi,0.0,0.0,0.0,0.0,0.0,1369.0,4894.0,6263.0,0.0,0.0,0.07035655710081107,0.0,0.0,0.028142622840324427,2.8142622840324427,Green
2025-06-01,Andhra Pradesh,Spsr Nellore,742.0,405.0,201.0,0.0,0.0,0.0,0.0,0.0,0.0,1348.0,0.0,0.0,0.09713915111335303,0.029141745334005906,2.914174533400591,Green
2025-06-01,Andhra Pradesh,Sri Potti Sriramulu Nellore,0.0,0.0,0.0,0.0,0.0,1231.0,653.0,1884.0,0.0,0.0,0.02116425891392752,0.0,0.0,0.008465703565571008,0.8465703565571008,Green
2025-06-01,Andhra Pradesh,Sri Sathya Sai,0.0,0.0,0.0,322.0,1171.0,1080.0,724.0,1804.0,1493.0,0.0,0.02026556426790087,0.011170968948746725,0.0,0.011457516391784366,1.1457516391784366,Green
2025-06-01,Andhra Pradesh,Srikakulam,0.0,0.0,0.0,2014.0,8577.0,15707.0,9101.0,24808.0,10591.0,0.0,0.278685209732863,0.07924429479985035,0.0,0.1352473723331003,13.52473723331003,Green
2025-06-01,Andhra Pradesh,Tirupati,0.0,0.0,0.0,315.0,1643.0,935.0,722.0,1657.0,1958.0,0.0,0.01861421285582691,0.014650205761316872,0.0,0.011840746870725827,1.1840746870725827,Green
2025-06-01,Andhra Pradesh,Visakhapatanam,186.0,28.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,0.0,0.0,0.016285940765295093,0.004885782229588528,0.4885782229588528,Green
2025-06-01,Andhra Pradesh,Visakhapatnam,0.0,0.0,0.0,1975.0,9865.0,29728.0,15240.0,44968.0,11840.0,0.0,0.5051562605315778,0.08858959970071081,0.0,0.22863938412284437,22.863938412284437,Green
2025-06-01,Andhra Pradesh,Vizianagaram,0.0,0.0,0.0,600.0,3610.0,13716.0,7158.0,20874.0,4210.0,0.0,0.23449190051450267,0.03150018705574261,0.0,0.10324681632252386,10.324681632252386,Green
2025-06-01,Andhra Pradesh,Warangal,0.0,0.0,0.0,0.0,0.0,1880.0,4117.0,5997.0,0.0,0.0,0.06736839740277246,0.0,0.0,0.02694735896110899,2.694735896110899,Green
2025-06-01,Andhra Pradesh,West Godavari,0.0,0.0,0.0,1094.0,6640.0,21049.0,10030.0,31079.0,7734.0,0.0,0.34913163629827676,0.0578675645342312,0.0,0.15701292387958007,15.701292387958008,Green
2025-06-01,Andhra Pradesh,Y. S. R,0.0,0.0,0.0,479.0,2074.0,1094.0,590.0,1684.0,2553.0,0.0,0.018917522298860904,0.01910213243546577,0.0,0.013297648650184093,1.3297648650184093,Green
2025-06-01,Arunachal Pradesh,Anjaw,0.0,0.0,0.0,0.0,0.0,50.0,58.0,108.0,0.0,0.0,0.0012132377721359724,0.0,0.0,0.000485295108854389,0.0485295108854389,Green
2025-06-01,Arunachal Pradesh,Changlang,0.0,0.0,0.0,0.0,0.0,386.0,288.0,674.0,0.0,0.0,0.007571502392774494,0.0,0.0,0.003028600957109798,0.30286009571097977,Green
2025-06-01,Arunachal Pradesh,Dibang Valley,0.0,0.0,0.0,0.0,0.0,19.0,17.0,36.0,0.0,0.0,0.0004044125907119908,0.0,0.0,0.00016176503628479634,0.016176503628479635,Green
2025-06-01,Arunachal Pradesh,East Kameng,0.0,0.0,0.0,0.0,0.0,228.0,194.0,422.0,0.0,0.0,0.004740614257790559,0.0,0.0,0.0018962457031162236,0.18962457031162236,Green
2025-06-01,Arunachal Pradesh,East Siang,0.0,0.0,0.0,0.0,0.0,127.0,121.0,248.0,0.0,0.0,0.0027859534026826033,0.0,0.0,0.0011143813610730413,0.11143813610730413,Green
2025-06-01,Arunachal Pradesh,Kamle,0.0,0.0,0.0,0.0,0.0,10.0,15.0,25.0,0.0,0.0,0.00028084207688332697,0.0,0.0,0.0001123368307533308,0.01123368307533308,Green
2025-06-01,Arunachal Pradesh,Kra Daadi,0.0,0.0,0.0,0.0,0.0,73.0,56.0,129.0,0.0,0.0,0.001449145116717967,0.0,0.0,0.0005796580466871868,0.05796580466871868,Green
2025-06-01,Arunachal Pradesh,Kurung Kumey,0.0,0.0,0.0,0.0,0.0,88.0,201.0,289.0,0.0,0.0,0.0032465344087712596,0.0,0.0,0.001298613763508504,0.1298613763508504,Green
